make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp
chrysler,300,2016,unleaded,300.0,6.0,automatic,rear_wheel_drive,4.0,performance,large,sedan,31,19,1013,35595
chrysler,300,2016,unleaded,292.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,45190
chrysler,300,2016,unleaded,292.0,6.0,automatic,rear_wheel_drive,4.0,crossover,large,sedan,31,19,1013,32260
chrysler,300,2016,unleaded,292.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,37755
chrysler,300,2016,unleaded,292.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,41055
chrysler,300,2016,unleaded,300.0,6.0,automatic,rear_wheel_drive,4.0,performance,large,sedan,31,19,1013,36090
chrysler,300,2016,unleaded,292.0,6.0,automatic,rear_wheel_drive,4.0,performance,large,sedan,31,19,1013,42690
chrysler,300,2016,unleaded,292.0,6.0,automatic,rear_wheel_drive,4.0,crossover,large,sedan,31,19,1013,38555
chrysler,300,2016,unleaded,292.0,6.0,automatic,rear_wheel_drive,4.0,crossover,large,sedan,31,19,1013,35255
chrysler,300,2016,unleaded,300.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,38590
chrysler,300,2016,unleaded,292.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,34760
chrysler,300,2017,unleaded,292.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,41135
chrysler,300,2017,unleaded,292.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,45270
chrysler,300,2017,unleaded,300.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,38670
chrysler,300,2017,unleaded,292.0,6.0,automatic,rear_wheel_drive,4.0,performance,large,sedan,30,19,1013,38635
chrysler,300,2017,unleaded,300.0,6.0,automatic,rear_wheel_drive,4.0,performance,large,sedan,30,19,1013,36170
chrysler,300,2017,unleaded,300.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,38175
chrysler,300,2017,unleaded,292.0,6.0,automatic,rear_wheel_drive,4.0,crossover,large,sedan,30,19,1013,32340
chrysler,300,2017,unleaded,292.0,6.0,automatic,rear_wheel_drive,4.0,performance,large,sedan,30,19,1013,42770
chrysler,300,2017,unleaded,292.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,sedan,27,18,1013,34840
chrysler,300,2017,unleaded,300.0,6.0,automatic,rear_wheel_drive,4.0,performance,large,sedan,30,19,1013,35675
chrysler,300m,2002,unleaded,250.0,6.0,automatic,front_wheel_drive,4.0,performance,large,sedan,24,16,1013,32065
chrysler,300m,2002,unleaded,250.0,6.0,automatic,front_wheel_drive,4.0,performance,large,sedan,24,16,1013,28540
chrysler,300m,2003,unleaded,255.0,6.0,automatic,front_wheel_drive,4.0,performance,large,sedan,25,16,1013,32315
chrysler,300m,2003,unleaded,250.0,6.0,automatic,front_wheel_drive,4.0,performance,large,sedan,25,16,1013,28885
chrysler,300m,2004,unleaded,250.0,6.0,automatic,front_wheel_drive,4.0,performance,large,sedan,25,16,1013,29185
chrysler,300m,2004,unleaded,255.0,6.0,automatic,front_wheel_drive,4.0,performance,large,sedan,25,16,1013,32615
nissan,300zx,1994,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,convertible,22,16,2009,2847
nissan,300zx,1994,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,16,2009,2488
nissan,300zx,1994,unleaded,300.0,6.0,manual,rear_wheel_drive,2.0,"hatchback,performance",compact,2dr_hatchback,22,16,2009,2683
nissan,300zx,1994,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,16,2009,2553
nissan,300zx,1995,unleaded,300.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,16,2009,3049
nissan,300zx,1995,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,17,2009,2774
nissan,300zx,1995,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,17,2009,2702
nissan,300zx,1995,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,convertible,22,17,2009,3101
nissan,300zx,1996,unleaded,300.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,16,2009,3510
nissan,300zx,1996,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,17,2009,3107
nissan,300zx,1996,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,convertible,22,17,2009,3624
nissan,300zx,1996,unleaded,222.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,17,2009,3185
mazda,323,1992,unleaded,82.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,33,25,586,2000
mazda,323,1992,unleaded,82.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,33,25,586,2000
mazda,323,1993,unleaded,82.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,33,25,586,2000
mazda,323,1993,unleaded,82.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,32,24,586,2000
mazda,323,1994,unleaded,82.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,33,25,586,2000
mercedes-benz,350-class,1990,diesel,134.0,6.0,automatic,rear_wheel_drive,4.0,"diesel,luxury",large,sedan,23,19,617,2144
mercedes-benz,350-class,1990,diesel,134.0,6.0,automatic,rear_wheel_drive,4.0,"diesel,luxury",large,sedan,23,19,617,2098
mercedes-benz,350-class,1991,diesel,134.0,6.0,automatic,rear_wheel_drive,4.0,"diesel,luxury",large,sedan,23,19,617,2178
mercedes-benz,350-class,1991,diesel,134.0,6.0,automatic,rear_wheel_drive,4.0,"diesel,luxury",large,sedan,23,19,617,2311
nissan,350z,2007,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,36550
nissan,350z,2007,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,41250
nissan,350z,2007,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,24,17,2009,30600
nissan,350z,2007,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,24,17,2009,37100
nissan,350z,2007,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,25,18,2009,27900
nissan,350z,2007,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,25,18,2009,32700
nissan,350z,2007,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,40250
nissan,350z,2007,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,35550
nissan,350z,2007,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,25,18,2009,36100
nissan,350z,2007,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,24,17,2009,33200
nissan,350z,2007,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,37900
nissan,350z,2007,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,25,18,2009,29600
nissan,350z,2007,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,25,18,2009,38070
nissan,350z,2007,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,38900
nissan,350z,2008,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,24,17,2009,33840
nissan,350z,2008,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,38630
nissan,350z,2008,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,39630
nissan,350z,2008,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,24,17,2009,37740
nissan,350z,2008,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,41980
nissan,350z,2008,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,36280
nissan,350z,2008,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,25,18,2009,36740
nissan,350z,2008,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,40980
nissan,350z,2008,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,25,18,2009,38680
nissan,350z,2008,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,25,18,2009,28510
nissan,350z,2008,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,25,18,2009,30210
nissan,350z,2008,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,24,17,2009,31210
nissan,350z,2008,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,25,18,2009,33340
nissan,350z,2008,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,37280
nissan,350z,2009,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,41570
nissan,350z,2009,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,36870
nissan,350z,2009,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,42570
nissan,350z,2009,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,37870
nissan,350z,2009,unleaded,306.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,39220
nissan,350z,2009,unleaded,306.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,23,17,2009,40220
nissan,370z,2015,unleaded,350.0,6.0,automatic,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,19,2009,46790
nissan,370z,2015,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,48100
nissan,370z,2015,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,29990
nissan,370z,2015,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,41820
nissan,370z,2015,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,31290
nissan,370z,2015,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,34870
nissan,370z,2015,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,33570
nissan,370z,2015,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,46570
nissan,370z,2015,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,37970
nissan,370z,2015,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,37070
nissan,370z,2015,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,49400
nissan,370z,2015,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,45270
nissan,370z,2015,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,39270
nissan,370z,2015,unleaded,350.0,6.0,manual,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,18,2009,45490
nissan,370z,2015,unleaded,350.0,6.0,manual,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,18,2009,41990
nissan,370z,2015,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,38370
nissan,370z,2015,unleaded,350.0,6.0,automatic,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,19,2009,43290
nissan,370z,2016,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,41820
nissan,370z,2016,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,48100
nissan,370z,2016,unleaded,350.0,6.0,automatic,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,19,2009,43290
nissan,370z,2016,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,39270
nissan,370z,2016,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,34870
nissan,370z,2016,unleaded,350.0,6.0,manual,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,18,2009,41990
nissan,370z,2016,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,38370
nissan,370z,2016,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,45270
nissan,370z,2016,unleaded,350.0,6.0,manual,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,18,2009,45490
nissan,370z,2016,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,29990
nissan,370z,2016,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,46570
nissan,370z,2016,unleaded,350.0,6.0,automatic,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,19,2009,46790
nissan,370z,2016,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,49400
nissan,370z,2016,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,37070
nissan,370z,2016,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,31290
nissan,370z,2016,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,37970
nissan,370z,2016,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,33570
nissan,370z,2017,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,37970
nissan,370z,2017,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,38370
nissan,370z,2017,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,34870
nissan,370z,2017,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,29990
nissan,370z,2017,unleaded,350.0,6.0,manual,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,18,2009,45490
nissan,370z,2017,unleaded,350.0,6.0,manual,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,18,2009,41990
nissan,370z,2017,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,45270
nissan,370z,2017,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,33570
nissan,370z,2017,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,convertible,24,17,2009,48100
nissan,370z,2017,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,39270
nissan,370z,2017,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,46570
nissan,370z,2017,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,49400
nissan,370z,2017,unleaded,332.0,6.0,manual,rear_wheel_drive,2.0,high-performance,compact,coupe,26,18,2009,37070
nissan,370z,2017,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,convertible,25,18,2009,41820
nissan,370z,2017,unleaded,350.0,6.0,automatic,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,19,2009,46790
nissan,370z,2017,unleaded,350.0,6.0,automatic,rear_wheel_drive,2.0,"factory_tuner,high-performance",compact,coupe,26,19,2009,43290
nissan,370z,2017,unleaded,332.0,6.0,automatic,rear_wheel_drive,2.0,high-performance,compact,coupe,26,19,2009,31290
mazda,3,2015,unleaded,184.0,4.0,manual,front_wheel_drive,4.0,performance,compact,sedan,37,25,586,25045
mazda,3,2015,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,performance,compact,sedan,39,28,586,26095
mazda,3,2015,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,41,30,586,23795
mazda,3,2015,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,41,29,586,19595
mazda,3,2015,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,41,29,586,18445
mazda,3,2015,unleaded,184.0,4.0,manual,front_wheel_drive,4.0,performance,compact,sedan,37,25,586,23845
mazda,3,2015,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,37,27,586,25395
mazda,3,2015,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,performance,compact,sedan,39,28,586,24895
mazda,3,2015,unleaded,184.0,4.0,manual,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,35,26,586,25545
mazda,3,2015,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,30,586,24295
mazda,3,2015,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,41,30,586,19495
mazda,3,2015,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,29,586,20095
mazda,3,2015,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,30,586,19995
mazda,3,2015,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,30,586,21145
mazda,3,2015,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,29,586,23245
mazda,3,2015,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,41,29,586,16945
mazda,3,2015,unleaded,184.0,4.0,manual,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,35,26,586,24345
mazda,3,2015,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,41,30,586,20645
mazda,3,2015,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,29,586,18945
mazda,3,2015,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,37,27,586,26595
mazda,3,2015,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,41,29,586,22745
mazda,3,2015,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,41,30,586,17995
mazda,3,2016,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,41,29,586,22545
mazda,3,2016,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,41,30,586,21095
mazda,3,2016,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,37,27,586,25495
mazda,3,2016,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,29,586,20745
mazda,3,2016,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,30,586,24295
mazda,3,2016,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,41,30,586,23595
mazda,3,2016,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,30,586,21795
mazda,3,2016,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,41,29,586,17845
mazda,3,2016,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,37,27,586,26495
mazda,3,2016,unleaded,184.0,4.0,manual,front_wheel_drive,4.0,performance,compact,sedan,37,25,586,24745
mazda,3,2016,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,41,30,586,18895
mazda,3,2016,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,30,586,19595
mazda,3,2016,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,29,586,23245
mazda,3,2016,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,40,29,586,18545
mazda,3,2016,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,performance,compact,sedan,39,28,586,25795
mazda,3,2016,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,41,29,586,20045
mazda,3,2016,unleaded,184.0,4.0,manual,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,35,26,586,25445
mazda,3,2016,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,performance,compact,sedan,39,28,586,24795
mazda,3,2017,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,37,28,586,21495
mazda,3,2017,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,crossover,midsize,sedan,37,27,586,17845
mazda,3,2017,unleaded,184.0,4.0,manual,front_wheel_drive,4.0,performance,midsize,sedan,34,25,586,23145
mazda,3,2017,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,performance,midsize,sedan,36,27,586,24195
mazda,3,2017,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,37,28,586,20145
mazda,3,2017,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,35,26,586,24945
mazda,3,2017,unleaded,184.0,4.0,manual,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,33,25,586,23895
mazda,3,2017,unleaded,155.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,37,27,586,19095
mazda,3,2017,unleaded,184.0,4.0,automatic,front_wheel_drive,4.0,"hatchback,performance",compact,4dr_hatchback,35,26,586,23445
mazda,3,2017,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,37,28,586,18895
mazda,3,2017,unleaded,155.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,37,28,586,22245
